from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9215451,9215451,2,120,,
9215452,9215452,2,120,,
9215453,9215453,2,120,,
9215454,9215454,2,120,,
9215455,9215455,2,120,,
9215456,9215456,2,120,,
9215457,9215457,2,120,,
9215458,9215458,2,120,,
9215459,9215459,2,120,,
9215460,9215460,2,120,,
9215461,9215461,2,120,,
9215462,9215462,2,120,,
9215463,9215463,2,120,,
9215464,9215464,2,120,,
9215465,9215465,2,120,,
9215466,9215466,2,120,,
9215467,9215467,2,120,,
9215468,9215468,2,120,,
9215469,9215469,2,120,,
9215471,9215471,2,120,,
9215473,9215473,2,120,,
9215474,9215474,2,120,,
9215475,9215475,2,120,,
9215476,9215476,2,120,,
9215477,9215477,2,120,,
9215478,9215478,2,120,,
9215479,9215479,2,120,,
9215480,9215480,2,120,,
9215481,9215481,2,120,,
9215482,9215482,2,120,,
9215483,9215483,2,120,,
9215484,9215484,2,120,,
9215485,9215485,2,120,,
9215486,9215486,2,120,,
9215487,9215487,2,120,,
9215488,9215488,2,120,,
9215489,9215489,2,120,,
9215491,9215491,2,120,,
9215492,9215492,2,120,,
9215493,9215493,2,120,,
9215494,9215494,2,120,,
9215495,9215495,2,120,,
9215496,9215496,2,120,,
9215497,9215497,2,120,,
9215498,9215498,2,120,,
9215499,9215499,2,120,,
9215500,9215500,2,120,,
9215502,9215502,2,120,,
9215503,9215503,2,120,,
9215504,9215504,2,120,,
9215506,9215506,2,120,,
9215507,9215507,2,120,,
9215508,9215508,2,120,,
9215509,9215509,2,120,,
9215510,9215510,2,120,,
9215541,9215541,2,120,,
9215542,9215542,2,120,,
9215543,9215543,2,120,,
9215544,9215544,2,120,,
9215545,9215545,2,120,,
9215546,9215546,2,120,,
9215547,9215547,2,120,,
9215548,9215548,2,120,,
9215549,9215549,2,120,,
9215550,9215550,2,120,,
9215551,9215551,2,120,,
9215552,9215552,2,120,,
9215553,9215553,2,120,,
9215554,9215554,2,120,,
9215555,9215555,2,120,,
9215556,9215556,2,120,,
9215557,9215557,2,120,,
9215558,9215558,2,120,,
9215559,9215559,2,120,,
9215560,9215560,2,120,,
9215561,9215561,2,120,,
9215562,9215562,2,120,,
9215563,9215563,2,120,,
9215564,9215564,2,120,,
9215565,9215565,2,120,,
9215567,9215567,2,120,,
9215569,9215569,2,120,,
9215570,9215570,2,120,,
9215571,9215571,2,120,,
9215573,9215573,2,300,,
9215574,9215574,2,120,,
9215575,9215575,2,120,,
9215576,9215576,2,120,,
9215577,9215577,2,120,,
9215578,9215578,2,120,,
9215579,9215579,2,120,,
9215600,9215600,2,120,,
9215601,9215601,2,120,,
9215602,9215602,2,120,,
9215603,9215603,2,120,,
9215604,9215604,2,120,,
9215605,9215605,2,120,,
9215606,9215606,2,120,,
9215607,9215607,2,120,,
9215608,9215608,2,120,,
9215609,9215609,2,120,,
9215610,9215610,2,120,,
9215611,9215611,2,120,,
9215612,9215612,2,120,,
9215613,9215613,2,120,,
9215616,9215616,2,120,,
9215617,9215617,2,120,,
9215618,9215618,2,120,,
9215619,9215619,2,120,,
9215620,9215620,2,120,,
9215621,9215621,2,120,,
9215623,9215623,2,120,,
9215624,9215624,2,120,,
9215625,9215625,2,120,,
9215653,9215653,2,120,,
9215654,9215654,2,120,,
9215655,9215655,2,120,,
9215656,9215656,2,120,,
9215657,9215657,2,120,,
9215658,9215658,2,120,,
9215659,9215659,2,120,,
9215660,9215660,2,120,,
9215661,9215661,2,120,,
9215662,9215662,2,120,,
9215663,9215663,2,120,,
9215664,9215664,2,120,,
9215665,9215665,2,120,,
9215666,9215666,2,120,,
9215667,9215667,2,120,,
9215668,9215668,2,120,,
9215669,9215669,2,120,,
9215670,9215670,2,120,,
9215671,9215671,2,120,,
9215672,9215672,2,120,,
9215683,9215683,2,120,,
9215684,9215684,2,120,,
9215685,9215685,2,120,,
9215686,9215686,2,120,,
9215687,9215687,2,120,,
9215688,9215688,2,120,,
9215689,9215689,2,120,,
9215690,9215690,2,120,,
9215692,9215692,2,120,,
9215693,9215693,2,120,,
9215694,9215694,2,120,,
9215695,9215695,2,120,,
9215696,9215696,2,120,,
9215697,9215697,2,120,,
9215698,9215698,2,120,,
9215699,9215699,2,120,,
9215700,9215700,2,120,,
9215701,9215701,2,120,,
9215703,9215703,2,120,,
9215704,9215704,2,120,,
9215705,9215705,2,120,,
9215706,9215706,2,120,,
9215707,9215707,2,120,,
9215708,9215708,2,120,,
9215709,9215709,2,120,,
9215710,9215710,2,120,,
9215711,9215711,2,120,,
9215712,9215712,2,120,,
9215713,9215713,2,120,,
9215714,9215714,2,120,,
9215715,9215715,2,120,,
9215716,9215716,2,120,,
9215717,9215717,2,120,,
9215718,9215718,2,120,,
9215719,9215719,2,120,,
9215720,9215720,2,120,,
9215721,9215721,2,120,,
9215722,9215722,2,120,,
9215723,9215723,2,120,,
9215724,9215724,2,120,,
9215725,9215725,2,120,,
9215726,9215726,2,120,,
9215727,9215727,2,120,,
9215728,9215728,2,120,,
9215729,9215729,2,120,,
9215730,9215730,2,120,,
9215731,9215731,2,120,,
9215732,9215732,2,120,,
9215733,9215733,2,120,,
9215734,9215734,2,120,,
9215735,9215735,2,120,,
9215736,9215736,2,120,,
9215737,9215737,2,120,,
9215738,9215738,2,120,,
9215739,9215739,2,120,,
9215740,9215740,2,120,,
9215741,9215741,2,120,,
9215742,9215742,2,120,,
9215743,9215743,2,120,,
9215744,9215744,2,120,,
9215746,9215746,2,120,,
9215747,9215747,2,120,,
9215748,9215748,2,120,,
9215760,9215760,2,120,,
9215761,9215761,2,120,,
9215762,9215762,2,120,,
9215780,9215780,2,120,,
9215781,9215781,2,120,,
9215782,9215782,2,120,,
9215783,9215783,2,120,,
9215784,9215784,2,120,,
9215785,9215785,2,120,,
9215786,9215786,2,120,,
9215787,9215787,2,120,,
9215788,9215788,2,120,,
9215789,9215789,2,120,,
9215790,9215790,2,120,,
9215791,9215791,2,120,,
9215792,9215792,2,120,,
9215794,9215794,2,120,,
9215795,9215795,2,120,,
9215796,9215796,2,120,,
9215797,9215797,2,120,,
9215798,9215798,2,120,,
9215799,9215799,2,120,,
9215800,9215800,2,120,,
9215801,9215801,2,120,,
9215829,9215829,2,120,,
9215830,9215830,2,120,,
9215831,9215831,2,120,,
9215832,9215832,2,120,,
9215833,9215833,2,120,,
9215835,9215835,2,120,,
9215836,9215836,2,120,,
9215837,9215837,2,120,,
9215838,9215838,2,120,,
9215839,9215839,2,120,,
9215840,9215840,2,120,,
9215841,9215841,2,120,,
9215842,9215842,2,120,,
9215843,9215843,2,120,,
9215845,9215845,2,120,,
9215846,9215846,2,120,,
9215847,9215847,2,120,,
9215848,9215848,2,120,,
9215849,9215849,2,120,,
9215850,9215850,2,120,,
9215851,9215851,2,120,,
9215852,9215852,2,120,,
9215853,9215853,2,120,,
9215854,9215854,2,120,,
9215855,9215855,2,120,,
9215856,9215856,2,120,,
9215857,9215857,2,120,,
9215858,9215858,2,120,,
9215859,9215859,2,120,,
9215860,9215860,2,120,,
9215861,9215861,2,120,,
9215862,9215862,2,120,,
9215863,9215863,2,120,,
9215864,9215864,2,120,,
9215865,9215865,2,120,,
9215866,9215866,2,120,,
9215867,9215867,2,120,,
9215870,9215870,2,120,,
9215871,9215871,2,120,,
9215872,9215872,2,120,,
9215873,9215873,2,120,,
9215874,9215874,2,120,,
9215875,9215875,2,120,,
9215876,9215876,2,120,,
9215877,9215877,2,120,,
9215878,9215878,2,120,,
9215880,9215880,2,120,,
9215882,9215882,2,120,,
9215884,9215884,2,120,,
9215885,9215885,2,120,,
9215886,9215886,2,120,,
9215887,9215887,2,120,,
9215888,9215888,2,120,,
9215889,9215889,2,120,,
9215890,9215890,2,120,,
9215891,9215891,2,120,,
9215892,9215892,2,120,,
9215893,9215893,2,120,,
9215894,9215894,2,120,,
9215895,9215895,2,120,,
9215896,9215896,2,120,,
9215897,9215897,2,120,,
9215898,9215898,2,120,,
9215899,9215899,2,120,,
9215900,9215900,2,120,,
9215901,9215901,2,120,,
9215903,9215903,2,120,,
9215904,9215904,2,120,,
9215905,9215905,2,120,,
9215920,9215920,2,120,,
9215921,9215921,2,120,,
9215922,9215922,2,120,,
9215924,9215924,2,120,,
9215925,9215925,2,120,,
9215926,9215926,2,120,,
9215928,9215928,2,120,,
9215929,9215929,2,120,,
9215930,9215930,2,120,,
9215931,9215931,2,120,,
9215932,9215932,2,120,,
9215950,9215950,2,120,,
9215951,9215951,2,120,,
9215952,9215952,2,120,,
9215981,9215981,2,120,,
9215982,9215982,2,120,,
9215983,9215983,2,120,,
9215984,9215984,2,120,,
9215985,9215985,2,120,,
9215986,9215986,2,120,,
9215987,9215987,2,120,,
9215988,9215988,2,120,,
9215989,9215989,2,120,,
9215990,9215990,2,120,,
9215991,9215991,2,120,,
9215992,9215992,2,120,,
9215993,9215993,2,120,,
9216008,9216008,2,120,,
9216010,9216010,2,120,,
9216012,9216012,2,120,,
9216013,9216013,2,120,,
9216014,9216014,2,120,,
9216015,9216015,2,120,,
9216016,9216016,2,120,,
9216017,9216017,2,120,,
9216018,9216018,2,120,,
9216019,9216019,2,120,,
9216020,9216020,2,120,,
9216021,9216021,2,120,,
9216022,9216022,2,120,,
9216023,9216023,2,120,,
9216024,9216024,2,120,,
9216026,9216026,2,600,,
9216028,9216028,2,120,,
9216029,9216029,2,120,,
9216031,9216031,2,120,,
9216032,9216032,2,120,,
9216033,9216033,2,120,,
9216034,9216034,2,120,,
9216035,9216035,2,120,,
9216036,9216036,2,120,,
9216037,9216037,2,120,,
9216038,9216038,2,120,,
9216039,9216039,2,120,,
9216040,9216040,2,120,,
9216041,9216041,2,120,,
9216043,9216043,2,120,,
9216044,9216044,2,120,,
9216045,9216045,2,120,,
9216046,9216046,2,120,,
9216047,9216047,2,120,,
9216048,9216048,2,120,,
9216049,9216049,2,120,,
9216050,9216050,2,120,,
9216051,9216051,2,120,,
9216052,9216052,2,120,,
9216053,9216053,2,120,,
9216054,9216054,2,120,,
9216055,9216055,2,120,,
9216056,9216056,2,120,,
9216057,9216057,2,120,,
9216058,9216058,2,120,,
9216059,9216059,2,120,,
9216060,9216060,2,120,,
9216061,9216061,2,120,,
9216062,9216062,2,120,,
9216063,9216063,2,120,,
9216064,9216064,2,120,,
9216065,9216065,2,120,,
9216066,9216066,2,120,,
9216067,9216067,2,120,,
9216068,9216068,2,120,,
9216069,9216069,2,120,,
9216070,9216070,2,120,,
9216071,9216071,2,120,,
9220000,9220000,2,120,,
9220001,9220001,2,120,,
9220002,9220002,2,120,,
9220003,9220003,2,300,,
9220004,9220004,2,120,,
9220005,9220005,2,120,,
9220006,9220006,2,120,,
9220008,9220008,2,300,,
9220009,9220009,2,120,,
9220010,9220010,2,120,,
9220012,9220012,2,120,,
9220013,9220013,2,120,,
9220015,9220015,2,120,,
9220017,9220017,2,120,,
9220018,9220018,2,120,,
9220019,9220019,2,120,,
9220020,9220020,2,120,,
9220021,9220021,2,120,,
9220022,9220022,2,120,,
9220024,9220024,2,120,,
9220025,9220025,2,120,,
9220026,9220026,2,120,,
9220028,9220028,2,120,,
9220029,9220029,2,120,,
9220030,9220030,2,120,,
9220031,9220031,2,120,,
9220032,9220032,2,120,,
9220033,9220033,2,120,,
9220035,9220035,2,120,,
9220036,9220036,2,120,,
9220037,9220037,2,120,,
9220039,9220039,2,120,,
9220040,9220040,2,120,,
9220041,9220041,2,120,,
9220042,9220042,2,120,,
9220043,9220043,2,120,,
9220045,9220045,2,120,,
9220046,9220046,2,120,,
9220047,9220047,2,120,,
9220048,9220048,2,120,,
9220049,9220049,2,120,,
9220050,9220050,2,120,,
9220051,9220051,2,120,,
9220052,9220052,2,120,,
9220053,9220053,2,120,,
9220055,9220055,2,120,,
9220057,9220057,2,120,,
9220058,9220058,2,120,,
9220060,9220060,2,120,,
9220061,9220061,2,120,,
9220062,9220062,2,120,,
9220063,9220063,2,120,,
9220064,9220064,2,120,,
9220065,9220065,2,120,,
9220066,9220066,2,120,,
9220067,9220067,2,120,,
9220068,9220068,2,120,,
9220069,9220069,2,120,,
9220070,9220070,2,120,,
9220071,9220071,2,120,,
9220072,9220072,2,120,,
9220073,9220073,2,120,,
9220074,9220074,2,120,,
9220075,9220075,2,120,,
9220076,9220076,2,120,,
9220077,9220077,2,120,,
9220078,9220078,2,120,,
9220079,9220079,2,120,,
9220080,9220080,2,120,,
9220081,9220081,2,120,,
9220082,9220082,2,120,,
9220083,9220083,2,120,,
9220084,9220084,2,120,,
9220085,9220085,2,120,,
9220086,9220086,2,120,,
9220087,9220087,2,120,,
9220088,9220088,2,120,,
9220089,9220089,2,120,,
9220092,9220092,2,120,,
9220093,9220093,2,120,,
9220094,9220094,2,120,,
9220096,9220096,2,120,,
9220097,9220097,2,120,,
9220098,9220098,2,120,,
9220099,9220099,2,120,,
9220102,9220102,2,120,,
9220103,9220103,2,120,,
9220104,9220104,2,120,,
9220105,9220105,2,120,,
9220106,9220106,2,120,,
9220107,9220107,2,120,,
9220108,9220108,2,120,,
9220109,9220109,2,120,,
9220111,9220111,2,120,,
9220112,9220112,2,120,,
9220113,9220113,2,120,,
9220114,9220114,2,120,,
9220115,9220115,2,120,,
9220116,9220116,2,120,,
9220119,9220119,2,120,,
9220121,9220121,2,120,,
9220122,9220122,2,120,,
9220126,9220126,2,120,,
9220128,9220128,2,120,,
9220129,9220129,2,120,,
9220131,9220131,2,120,,
9220132,9220132,2,120,,
9220133,9220133,2,120,,
9220134,9220134,2,120,,
9220135,9220135,2,120,,
9220136,9220136,2,120,,
9220137,9220137,2,120,,
9220138,9220138,2,120,,
9220139,9220139,2,120,,
9220141,9220141,2,120,,
9220142,9220142,2,120,,
9220143,9220143,2,120,,
9220144,9220144,2,120,,
9220145,9220145,2,120,,
9220146,9220146,2,120,,
9220147,9220147,2,120,,
9220148,9220148,2,120,,
9220150,9220150,2,120,,
9220152,9220152,2,120,,
9220153,9220153,2,120,,
9220154,9220154,2,120,,
9220155,9220155,2,120,,
9220156,9220156,2,120,,
9220157,9220157,2,120,,
9220158,9220158,2,120,,
9220159,9220159,2,120,,
9220160,9220160,2,120,,
9220161,9220161,2,120,,
9220162,9220162,2,120,,
9220163,9220163,2,120,,
9220164,9220164,2,120,,
9220165,9220165,2,120,,
9220166,9220166,2,120,,
9220168,9220168,2,120,,
9220171,9220171,2,120,,
9220172,9220172,2,120,,
9220173,9220173,2,120,,
9220174,9220174,2,120,,
9220175,9220175,2,120,,
9220176,9220176,2,120,,
9220177,9220177,2,120,,
9220178,9220178,2,120,,
9220180,9220180,2,120,,
9220181,9220181,2,120,,
9220182,9220182,2,120,,
9220183,9220183,2,120,,
9220184,9220184,2,120,,
9220185,9220185,2,120,,
9220186,9220186,2,120,,
9220187,9220187,2,120,,
9220188,9220188,2,120,,
9220189,9220189,2,120,,
9220190,9220190,2,120,,
9220191,9220191,2,120,,
9220192,9220192,2,120,,
9220193,9220193,2,120,,
9220194,9220194,2,120,,
9220197,9220197,2,120,,
9220198,9220198,2,120,,
9220199,9220199,2,120,,
9220200,9220200,2,120,,
9220201,9220201,2,120,,
9220203,9220203,2,120,,
9220204,9220204,2,120,,
9220205,9220205,2,120,,
9220206,9220206,2,120,,
9220207,9220207,2,120,,
9220208,9220208,2,120,,
9220209,9220209,2,120,,
9220210,9220210,2,120,,
9220211,9220211,2,120,,
9220212,9220212,2,120,,
9220213,9220213,2,120,,
9220214,9220214,2,120,,
9220215,9220215,2,120,,
9220216,9220216,2,120,,
9220217,9220217,2,120,,
9220218,9220218,2,120,,
9220219,9220219,2,120,,
9220220,9220220,2,120,,
9220221,9220221,2,120,,
9220222,9220222,2,120,,
9220223,9220223,2,120,,
9220224,9220224,2,120,,
9220225,9220225,2,120,,
9220226,9220226,2,120,,
9220227,9220227,2,120,,
9220229,9220229,2,120,,
9220230,9220230,2,120,,
9220231,9220231,2,120,,
9220232,9220232,2,120,,
9220234,9220234,2,120,,
9220235,9220235,2,120,,
9220236,9220236,2,120,,
9220237,9220237,2,120,,
9220238,9220238,2,120,,
9220239,9220239,2,120,,
9220240,9220240,2,120,,
9220241,9220241,2,120,,
9220242,9220242,2,120,,
9220243,9220243,2,120,,
9220244,9220244,2,120,,
9220245,9220245,2,120,,
9220246,9220246,2,120,,
9220247,9220247,2,120,,
9220249,9220249,2,120,,
9220250,9220250,2,120,,
9220251,9220251,2,120,,
9220252,9220252,2,120,,
9220253,9220253,2,120,,
9220254,9220254,2,120,,
9220255,9220255,2,120,,
9220256,9220256,2,120,,
9220257,9220257,2,120,,
9220258,9220258,2,120,,
9220259,9220259,2,120,,
9220260,9220260,2,120,,
9220261,9220261,2,120,,
9220262,9220262,2,120,,
9220263,9220263,2,120,,
9220264,9220264,2,120,,
9220265,9220265,2,120,,
9220267,9220267,2,120,,
9220268,9220268,2,120,,
9220269,9220269,2,120,,
9220270,9220270,2,120,,
9220271,9220271,2,120,,
9220272,9220272,2,120,,
9220273,9220273,2,120,,
9220274,9220274,2,120,,
9220275,9220275,2,120,,
9220276,9220276,2,120,,
9220277,9220277,2,120,,
9220278,9220278,2,120,,
9220279,9220279,2,120,,
9220280,9220280,2,120,,
9220281,9220281,2,120,,
9220282,9220282,2,120,,
9220283,9220283,2,120,,
9220284,9220284,2,120,,
9220285,9220285,2,120,,
9220286,9220286,2,120,,
9220287,9220287,2,120,,
9220288,9220288,2,120,,
9220289,9220289,2,120,,
9220290,9220290,2,120,,
9220291,9220291,2,120,,
9220292,9220292,2,120,,
9220293,9220293,2,120,,
9220294,9220294,2,120,,
9220295,9220295,2,120,,
9220296,9220296,2,120,,
9220297,9220297,2,120,,
9220298,9220298,2,120,,
9220299,9220299,2,120,,
9220300,9220300,2,120,,
9220301,9220301,2,120,,
9220302,9220302,2,120,,
9220303,9220303,2,120,,
9220304,9220304,2,120,,
9220305,9220305,2,120,,
9220306,9220306,2,120,,
9220307,9220307,2,120,,
9220308,9220308,2,120,,
9220309,9220309,2,120,,
9220310,9220310,2,120,,
9220311,9220311,2,120,,
9220312,9220312,2,120,,
9220313,9220313,2,120,,
9220314,9220314,2,120,,
9220315,9220315,2,120,,
9220316,9220316,2,120,,
9220318,9220318,2,120,,
9220319,9220319,2,120,,
9220320,9220320,2,120,,
9220321,9220321,2,120,,
9220323,9220323,2,120,,
9220324,9220324,2,120,,
9220325,9220325,2,120,,
9220326,9220326,2,120,,
9220327,9220327,2,120,,
9220328,9220328,2,120,,
9220329,9220329,2,120,,
9220330,9220330,2,120,,
9220331,9220331,2,120,,
9220332,9220332,2,120,,
9220333,9220333,2,120,,
9220335,9220335,2,120,,
9220337,9220337,2,120,,
9220338,9220338,2,120,,
9220339,9220339,2,120,,
9220340,9220340,2,120,,
9220341,9220341,2,120,,
9220342,9220342,2,120,,
9220343,9220343,2,120,,
9220344,9220344,2,120,,
9220345,9220345,2,120,,
9220346,9220346,2,120,,
9220347,9220347,2,120,,
9220348,9220348,2,120,,
9220349,9220349,2,120,,
9220350,9220350,2,120,,
9220351,9220351,2,120,,
9220352,9220352,2,120,,
9220353,9220353,2,120,,
9220354,9220354,2,120,,
9220360,9220360,2,120,,
9220362,9220362,2,120,,
9220364,9220364,2,120,,
9220365,9220365,2,120,,
9220366,9220366,2,120,,
9220367,9220367,2,120,,
9220368,9220368,2,120,,
9220370,9220370,2,120,,
9220373,9220373,2,120,,
9220387,9220387,2,120,,
9220389,9220389,2,120,,
9220396,9220396,2,120,,
9220400,9220400,2,120,,
9220401,9220401,2,120,,
9220402,9220402,2,120,,
9220403,9220403,2,120,,
9220404,9220404,2,120,,
9220413,9220413,2,120,,
9220420,9220420,2,120,,
9220446,9220446,2,120,,
9220447,9220447,2,120,,
9220449,9220449,2,120,,
9220450,9220450,2,120,,
9220451,9220451,2,120,,
9220453,9220453,2,120,,
9220454,9220454,2,120,,
9220475,9220475,2,120,,
9220476,9220476,2,120,,
9220483,9220483,2,120,,
9220484,9220484,2,120,,
9220492,9220492,2,120,,
9220493,9220493,2,120,,
9220494,9220494,2,120,,
9220495,9220495,2,120,,
9220496,9220496,2,120,,
9220497,9220497,2,120,,
9220498,9220498,2,120,,
9220499,9220499,2,120,,
9220510,9220510,2,120,,
9220511,9220511,2,120,,
9220512,9220512,2,120,,
9220513,9220513,2,120,,
9220514,9220514,2,120,,
9220530,9220530,2,120,,
9220531,9220531,2,120,,
9220532,9220532,2,120,,
9220546,9220546,2,120,,
9220547,9220547,2,120,,
9220548,9220548,2,120,,
9220572,9220572,2,120,,
9220573,9220573,2,120,,
9220574,9220574,2,120,,
9220575,9220575,2,120,,
9220576,9220576,2,120,,
9220577,9220577,2,120,,
9220578,9220578,2,120,,
9220579,9220579,2,120,,
9220580,9220580,2,120,,
9220586,9220586,2,120,,
9220588,9220588,2,120,,
9220590,9220590,2,120,,
9220591,9220591,2,120,,
9220594,9220594,2,120,,
9220595,9220595,2,120,,
9220596,9220596,2,120,,
9220599,9220599,2,120,,
9220604,9220604,2,120,,
9220609,9220609,2,120,,
9220610,9220610,2,120,,
9220612,9220612,2,120,,
9220613,9220613,2,120,,
9220614,9220614,2,120,,
9220615,9220615,2,120,,
9220616,9220616,2,120,,
9220617,9220617,2,120,,
9220618,9220618,2,120,,
9220619,9220619,2,120,,
9220620,9220620,2,120,,
9220622,9220622,2,120,,
9220623,9220623,2,120,,
9220624,9220624,2,120,,
9220625,9220625,2,120,,
9220626,9220626,2,120,,
9220627,9220627,2,120,,
9220628,9220628,2,120,,
9220629,9220629,2,120,,
9220630,9220630,2,120,,
9220636,9220636,2,120,,
9220637,9220637,2,120,,
9220638,9220638,2,120,,
9220639,9220639,2,120,,
9220640,9220640,2,120,,
9220641,9220641,2,120,,
9220642,9220642,2,120,,
9220643,9220643,2,120,,
9220644,9220644,2,120,,
9220645,9220645,2,120,,
9220646,9220646,2,120,,
9220648,9220648,2,120,,
9220652,9220652,2,120,,
9220653,9220653,2,120,,
9220654,9220654,2,120,,
9220655,9220655,2,120,,
9220656,9220656,2,120,,
9220658,9220658,2,120,,
9220659,9220659,2,120,,
9220660,9220660,2,120,,
9220661,9220661,2,120,,
9220662,9220662,2,120,,
9220664,9220664,2,120,,
9220665,9220665,2,120,,
9220666,9220666,2,120,,
9220668,9220668,2,120,,
9220669,9220669,2,120,,
9220670,9220670,2,120,,
9220671,9220671,2,120,,
9220672,9220672,2,120,,
9220673,9220673,2,120,,
9220674,9220674,2,120,,
9220675,9220675,2,120,,
9220676,9220676,2,120,,
9220677,9220677,2,120,,
9220678,9220678,2,120,,
9220679,9220679,2,120,,
9220680,9220680,2,120,,
9220681,9220681,2,120,,
9220682,9220682,2,120,,
9220683,9220683,2,120,,
9220685,9220685,2,120,,
9220686,9220686,2,120,,
9220687,9220687,2,120,,
9220688,9220688,2,120,,
9220689,9220689,2,120,,
9220690,9220690,2,120,,
9220691,9220691,2,120,,
9220696,9220696,2,120,,
9220697,9220697,2,120,,
9220699,9220699,2,120,,
9220702,9220702,2,120,,
9220703,9220703,2,120,,
9220704,9220704,2,120,,
9220705,9220705,2,120,,
9220706,9220706,2,120,,
9220707,9220707,2,120,,
9220708,9220708,2,120,,
9220709,9220709,2,120,,
9220713,9220713,2,120,,
9220714,9220714,2,120,,
9220715,9220715,2,120,,
9220716,9220716,2,120,,
9220717,9220717,2,120,,
9220731,9220731,2,120,,
9220732,9220732,2,120,,
9220733,9220733,2,120,,
9220734,9220734,2,120,,
9220735,9220735,2,120,,
9220740,9220740,2,120,,
9220741,9220741,2,120,,
9220742,9220742,2,120,,
9220743,9220743,2,120,,
9220744,9220744,2,120,,
9220745,9220745,2,120,,
9220746,9220746,2,120,,
9220748,9220748,2,120,,
9220749,9220749,2,120,,
9220751,9220751,2,120,,
9220752,9220752,2,120,,
9220754,9220754,2,120,,
9220755,9220755,2,120,,
9220756,9220756,2,120,,
9220757,9220757,2,120,,
9220758,9220758,2,120,,
9220761,9220761,2,120,,
9220762,9220762,2,120,,
9220763,9220763,2,120,,
9220764,9220764,2,120,,
9220765,9220765,2,120,,
9220767,9220767,2,120,,
9220768,9220768,2,120,,
9220770,9220770,2,120,,
9220771,9220771,2,120,,
9220774,9220774,2,120,,
9220776,9220776,2,120,,
9220780,9220780,2,120,,
9220785,9220785,2,120,,
9220786,9220786,2,120,,
9220801,9220801,2,120,,
9220805,9220805,2,120,,
9220806,9220806,2,120,,
9220808,9220808,2,120,,
9220814,9220814,2,120,,
9220850,9220850,2,120,,
9220851,9220851,2,120,,
9220853,9220853,2,120,,
9220854,9220854,2,120,,
9220855,9220855,2,120,,
9220861,9220861,2,120,,
9220878,9220878,2,120,,
9220903,9220903,2,120,,
9220904,9220904,2,120,,
9220905,9220905,2,120,,
9220909,9220909,2,120,,
9220910,9220910,2,120,,
9220912,9220912,2,120,,
9220913,9220913,2,120,,
9220918,9220918,2,120,,
9220920,9220920,2,120,,
9220921,9220921,2,120,,
9220922,9220922,2,120,,
9220924,9220924,2,120,,
9220925,9220925,2,120,,
9220926,9220926,2,120,,
9220927,9220927,2,120,,
9220928,9220928,2,120,,
9220929,9220929,2,120,,
9220930,9220930,2,120,,
9220931,9220931,2,120,,
9220932,9220932,2,120,,
9220933,9220933,2,120,,
9220934,9220934,2,120,,
9220935,9220935,2,120,,
9220936,9220936,2,120,,
9220937,9220937,2,120,,
9220938,9220938,2,120,,
9220939,9220939,2,120,,
9220941,9220941,2,120,,
9220942,9220942,2,120,,
9220943,9220943,2,120,,
9220944,9220944,2,120,,
9220945,9220945,2,120,,
9220946,9220946,2,120,,
9220950,9220950,2,120,,
9220952,9220952,2,120,,
9220953,9220953,2,120,,
9220954,9220954,2,120,,
9220956,9220956,2,120,,
9220960,9220960,2,120,,
9220961,9220961,2,120,,
9220962,9220962,2,120,,
9220963,9220963,2,120,,
9220964,9220964,2,120,,
9220965,9220965,2,120,,
9220966,9220966,2,120,,
9220967,9220967,2,120,,
9220968,9220968,2,120,,
9220969,9220969,2,120,,
9220975,9220975,2,120,,
9220976,9220976,2,120,,
9220977,9220977,2,120,,
9220978,9220978,2,120,,
9220981,9220981,2,120,,
9220982,9220982,2,120,,
9220989,9220989,2,120,,
9220990,9220990,2,120,,
9220992,9220992,2,120,,
9220994,9220994,2,120,,
9220995,9220995,2,120,,
9220996,9220996,2,120,,
9221018,9221018,2,120,,
9221024,9221024,2,120,,
9221999,9221999,2,120,,
9222000,9222000,2,120,,
9222001,9222001,2,120,,
9222002,9222002,2,120,,
9222003,9222003,2,120,,
9222005,9222005,2,120,,
9222006,9222006,2,120,,
9222007,9222007,2,120,,
9222008,9222008,2,120,,
9222009,9222009,2,120,,
9222010,9222010,2,120,,
9222012,9222012,2,120,,
9222013,9222013,2,120,,
9222014,9222014,2,120,,
9222015,9222015,2,120,,
9222016,9222016,2,120,,
9222017,9222017,2,120,,
9222018,9222018,2,120,,
9222019,9222019,2,120,,
9222020,9222020,2,120,,
9222021,9222021,2,120,,
9222022,9222022,2,120,,
9222023,9222023,2,120,,
9222024,9222024,2,120,,
9222026,9222026,2,120,,
9222027,9222027,2,120,,
9222028,9222028,2,120,,
9222029,9222029,2,120,,
9222030,9222030,2,120,,
9222031,9222031,2,120,,
9222032,9222032,2,120,,
9222033,9222033,2,120,,
9222034,9222034,2,120,,
9222035,9222035,2,120,,
9222036,9222036,2,120,,
9222037,9222037,2,120,,
9222038,9222038,2,120,,
9222039,9222039,2,120,,
9222040,9222040,2,120,,
9222041,9222041,2,120,,
9222042,9222042,2,120,,
9222044,9222044,2,120,,
9222045,9222045,2,120,,
9222046,9222046,2,120,,
9222047,9222047,2,120,,
9222049,9222049,2,120,,
9222050,9222050,2,120,,
9222051,9222051,2,120,,
9222052,9222052,2,120,,
9222053,9222053,2,120,,
9222054,9222054,2,120,,
